Date;PM10;month;Year;Season
2019/08/18;107.767;August;2019;Winter
2019/08/18;104.947;August;2019;Winter
2019/08/18;36.325;August;2019;Winter
2019/08/18;15.894;August;2019;Winter
2019/08/19;16.987;August;2019;Winter
2019/08/19;14.888;August;2019;Winter
2019/08/19;15.519;August;2019;Winter
2019/08/19;16.253;August;2019;Winter
2019/08/19;19.811;August;2019;Winter
2019/08/19;17.274;August;2019;Winter
2019/08/19;27.893;August;2019;Winter
2019/08/19;70.158;August;2019;Winter
2019/08/19;38.205;August;2019;Winter
2019/08/19;25.526;August;2019;Winter
2019/08/19;19.369;August;2019;Winter
2019/08/19;14.869;August;2019;Winter
2019/08/19;11.054;August;2019;Winter
2019/08/19;6.273;August;2019;Winter
2019/08/19;6.450;August;2019;Winter
2019/08/19;20.108;August;2019;Winter
2019/08/19;22.167;August;2019;Winter
2019/08/19;42.234;August;2019;Winter
2019/08/19;298.450;August;2019;Winter
2019/08/19;118.407;August;2019;Winter
2019/08/19;117.603;August;2019;Winter
2019/08/19;65.430;August;2019;Winter
2019/08/19;53.989;August;2019;Winter
2019/08/19;51.844;August;2019;Winter
2019/08/20;25.085;August;2019;Winter
2019/08/20;17.661;August;2019;Winter
2019/08/20;27.099;August;2019;Winter
2019/08/20;21.003;August;2019;Winter
2019/08/20;37.756;August;2019;Winter
2019/08/20;34.708;August;2019;Winter
2019/08/20;97.896;August;2019;Winter
2019/08/20;154.544;August;2019;Winter
2019/08/20;37.906;August;2019;Winter
2019/08/20;40.448;August;2019;Winter
2019/08/20;33.997;August;2019;Winter
2019/08/20;26.180;August;2019;Winter
2019/08/20;19.193;August;2019;Winter
2019/08/20;12.924;August;2019;Winter
2019/08/20;20.394;August;2019;Winter
2019/08/20;22.886;August;2019;Winter
2019/08/20;24.295;August;2019;Winter
2019/08/20;30.562;August;2019;Winter
2019/08/20;105.766;August;2019;Winter
2019/08/20;59.085;August;2019;Winter
2019/08/20;34.400;August;2019;Winter
2019/08/20;28.433;August;2019;Winter
2019/08/20;24.041;August;2019;Winter
2019/08/20;30.482;August;2019;Winter
2019/08/21;23.648;August;2019;Winter
2019/08/21;14.436;August;2019;Winter
2019/08/21;15.607;August;2019;Winter
2019/08/21;14.223;August;2019;Winter
2019/08/21;19.360;August;2019;Winter
2019/08/21;34.469;August;2019;Winter
2019/08/21;92.028;August;2019;Winter
2019/08/21;73.201;August;2019;Winter
2019/08/21;21.170;August;2019;Winter
2019/08/21;16.317;August;2019;Winter
2019/08/21;17.612;August;2019;Winter
2019/08/21;17.305;August;2019;Winter
2019/08/21;15.646;August;2019;Winter
2019/08/21;22.831;August;2019;Winter
2019/08/21;18.548;August;2019;Winter
2019/08/21;24.670;August;2019;Winter
2019/08/21;23.604;August;2019;Winter
2019/08/21;35.078;August;2019;Winter
2019/08/21;51.851;August;2019;Winter
2019/08/21;47.779;August;2019;Winter
2019/08/21;49.019;August;2019;Winter
2019/08/21;29.285;August;2019;Winter
2019/08/21;7.810;August;2019;Winter
2019/08/21;11.518;August;2019;Winter
2019/08/22;13.396;August;2019;Winter
2019/08/22;8.447;August;2019;Winter
2019/08/22;8.070;August;2019;Winter
2019/08/22;11.457;August;2019;Winter
2019/08/22;10.339;August;2019;Winter
2019/08/22;13.596;August;2019;Winter
2019/08/22;29.718;August;2019;Winter
2019/08/22;128.957;August;2019;Winter
2019/08/22;35.489;August;2019;Winter
2019/08/22;11.343;August;2019;Winter
2019/08/22;9.286;August;2019;Winter
2019/08/22;9.785;August;2019;Winter
2019/08/22;10.810;August;2019;Winter
2019/08/22;18.117;August;2019;Winter
2019/08/22;16.797;August;2019;Winter
2019/08/22;3.317;August;2019;Winter
2019/08/22;15.055;August;2019;Winter
2019/08/22;20.037;August;2019;Winter
2019/08/22;287.045;August;2019;Winter
2019/08/22;110.757;August;2019;Winter
2019/08/22;117.698;August;2019;Winter
2019/08/22;63.541;August;2019;Winter
2019/08/22;32.481;August;2019;Winter
2019/08/22;40.503;August;2019;Winter
2019/08/23;41.925;August;2019;Winter
2019/08/23;19.081;August;2019;Winter
2019/08/23;26.420;August;2019;Winter
2019/08/23;19.041;August;2019;Winter
2019/08/23;11.004;August;2019;Winter
2019/08/23;19.509;August;2019;Winter
2019/08/23;58.186;August;2019;Winter
2019/08/23;67.944;August;2019;Winter
2019/08/23;49.852;August;2019;Winter
2019/08/23;15.240;August;2019;Winter
2019/08/23;16.391;August;2019;Winter
2019/08/23;16.976;August;2019;Winter
2019/08/23;25.358;August;2019;Winter
2019/08/23;25.405;August;2019;Winter
2019/08/23;25.415;August;2019;Winter
2019/08/23;32.043;August;2019;Winter
2019/08/23;33.553;August;2019;Winter
2019/08/23;57.140;August;2019;Winter
2019/08/23;38.475;August;2019;Winter
2019/08/23;97.883;August;2019;Winter
2019/08/23;136.139;August;2019;Winter
2019/08/23;116.940;August;2019;Winter
2019/08/23;71.964;August;2019;Winter
2019/08/23;42.585;August;2019;Winter
2019/08/24;36.087;August;2019;Winter
2019/08/24;31.146;August;2019;Winter
2019/08/24;32.575;August;2019;Winter
2019/08/24;31.421;August;2019;Winter
2019/08/24;35.215;August;2019;Winter
2019/08/24;49.438;August;2019;Winter
2019/08/24;52.410;August;2019;Winter
2019/08/24;101.540;August;2019;Winter
2019/08/24;38.136;August;2019;Winter
2019/08/24;19.321;August;2019;Winter
2019/08/24;21.729;August;2019;Winter
2019/08/24;15.328;August;2019;Winter
2019/08/24;14.173;August;2019;Winter
2019/08/24;14.867;August;2019;Winter
2019/08/24;16.646;August;2019;Winter
2019/08/24;15.610;August;2019;Winter
2019/08/24;13.172;August;2019;Winter
2019/08/24;159.081;August;2019;Winter
2019/08/24;175.218;August;2019;Winter
2019/08/24;109.705;August;2019;Winter
2019/08/24;81.051;August;2019;Winter
2019/08/24;73.379;August;2019;Winter
2019/08/24;48.710;August;2019;Winter
2019/08/24;40.198;August;2019;Winter
2019/08/25;29.905;August;2019;Winter
2019/08/25;22.081;August;2019;Winter
2019/08/25;34.496;August;2019;Winter
2019/08/25;50.275;August;2019;Winter
2019/08/25;50.082;August;2019;Winter
2019/08/25;33.384;August;2019;Winter
2019/08/25;93.204;August;2019;Winter
2019/08/25;50.562;August;2019;Winter
2019/08/25;14.046;August;2019;Winter
2019/08/25;9.842;August;2019;Winter
2019/08/25;10.030;August;2019;Winter
2019/08/25;2.195;August;2019;Winter
2019/08/25;5.335;August;2019;Winter
2019/08/25;9.454;August;2019;Winter
2019/08/25;9.396;August;2019;Winter
2019/08/25;12.802;August;2019;Winter
2019/08/25;12.810;August;2019;Winter
2019/08/25;21.600;August;2019;Winter
2019/08/25;145.143;August;2019;Winter
2019/08/25;123.989;August;2019;Winter
2019/08/25;73.483;August;2019;Winter
2019/08/25;45.251;August;2019;Winter
2019/08/25;34.548;August;2019;Winter
2019/08/25;37.906;August;2019;Winter
2019/08/26;22.863;August;2019;Winter
2019/08/26;20.232;August;2019;Winter
2019/08/26;21.064;August;2019;Winter
2019/08/26;17.716;August;2019;Winter
2019/08/26;18.723;August;2019;Winter
2019/08/26;26.311;August;2019;Winter
2019/08/26;38.381;August;2019;Winter
2019/08/26;49.648;August;2019;Winter
2019/08/26;40.497;August;2019;Winter
2019/08/26;22.662;August;2019;Winter
2019/08/26;18.807;August;2019;Winter
2019/08/26;22.058;August;2019;Winter
2019/08/26;17.545;August;2019;Winter
2019/08/26;21.144;August;2019;Winter
2019/08/26;24.630;August;2019;Winter
2019/08/26;22.737;August;2019;Winter
2019/08/26;23.813;August;2019;Winter
2019/08/26;62.273;August;2019;Winter
2019/08/26;212.365;August;2019;Winter
2019/08/26;208.226;August;2019;Winter
2019/08/26;144.847;August;2019;Winter
2019/08/26;101.186;August;2019;Winter
2019/08/26;33.798;August;2019;Winter
2019/08/26;29.306;August;2019;Winter
2019/08/27;26.058;August;2019;Winter
2019/08/27;18.487;August;2019;Winter
2019/08/27;17.915;August;2019;Winter
2019/08/27;16.602;August;2019;Winter
2019/08/27;23.693;August;2019;Winter
2019/08/27;24.776;August;2019;Winter
2019/08/27;33.294;August;2019;Winter
2019/08/27;151.039;August;2019;Winter
2019/08/27;82.302;August;2019;Winter
2019/08/27;40.255;August;2019;Winter
2019/08/27;22.764;August;2019;Winter
2019/08/27;28.696;August;2019;Winter
2019/08/27;33.652;August;2019;Winter
2019/08/27;77.520;August;2019;Winter
2019/08/27;40.457;August;2019;Winter
2019/08/27;34.573;August;2019;Winter
2019/08/27;41.313;August;2019;Winter
2019/08/27;62.857;August;2019;Winter
2019/08/27;298.742;August;2019;Winter
2019/08/27;504.798;August;2019;Winter
2019/08/27;184.138;August;2019;Winter
2019/08/27;89.175;August;2019;Winter
2019/08/27;36.212;August;2019;Winter
2019/08/27;19.632;August;2019;Winter
2019/08/28;18.425;August;2019;Winter
2019/08/28;13.176;August;2019;Winter
2019/08/28;14.907;August;2019;Winter
2019/08/28;16.215;August;2019;Winter
2019/08/28;37.886;August;2019;Winter
2019/08/28;20.797;August;2019;Winter
2019/08/28;57.898;August;2019;Winter
2019/08/28;121.610;August;2019;Winter
2019/08/28;99.611;August;2019;Winter
2019/08/28;64.495;August;2019;Winter
2019/08/28;74.654;August;2019;Winter
2019/08/28;58.575;August;2019;Winter
2019/08/28;51.187;August;2019;Winter
2019/08/28;60.587;August;2019;Winter
2019/08/28;52.529;August;2019;Winter
2019/08/28;24.672;August;2019;Winter
2019/08/28;28.642;August;2019;Winter
2019/08/28;40.035;August;2019;Winter
2019/08/28;248.264;August;2019;Winter
2019/08/28;159.972;August;2019;Winter
2019/08/28;76.224;August;2019;Winter
2019/08/28;70.051;August;2019;Winter
2019/08/28;36.782;August;2019;Winter
2019/08/28;35.772;August;2019;Winter
2019/08/29;31.280;August;2019;Winter
2019/08/29;27.530;August;2019;Winter
2019/08/29;22.275;August;2019;Winter
2019/08/29;28.671;August;2019;Winter
2019/08/29;30.542;August;2019;Winter
2019/08/29;52.264;August;2019;Winter
2019/08/29;75.981;August;2019;Winter
2019/08/29;75.410;August;2019;Winter
2019/08/29;107.913;August;2019;Winter
2019/08/29;72.112;August;2019;Winter
2019/08/29;121.952;August;2019;Winter
2019/08/29;72.814;August;2019;Winter
2019/08/29;115.207;August;2019;Winter
2019/08/29;108.791;August;2019;Winter
2019/08/29;70.985;August;2019;Winter
2019/08/29;53.402;August;2019;Winter
2019/08/29;64.982;August;2019;Winter
2019/08/29;65.806;August;2019;Winter
2019/08/29;82.783;August;2019;Winter
2019/08/29;59.616;August;2019;Winter
2019/08/29;51.960;August;2019;Winter
2019/08/29;32.571;August;2019;Winter
2019/08/29;29.058;August;2019;Winter
2019/08/29;25.360;August;2019;Winter
2019/08/30;29.906;August;2019;Winter
2019/08/30;24.081;August;2019;Winter
2019/08/30;22.227;August;2019;Winter
2019/08/30;21.238;August;2019;Winter
2019/08/30;21.992;August;2019;Winter
2019/08/30;27.454;August;2019;Winter
2019/08/30;62.295;August;2019;Winter
2019/08/30;76.160;August;2019;Winter
2019/08/30;71.465;August;2019;Winter
2019/08/30;50.263;August;2019;Winter
2019/08/30;65.067;August;2019;Winter
2019/08/30;104.352;August;2019;Winter
2019/08/30;134.545;August;2019;Winter
2019/08/30;100.808;August;2019;Winter
2019/08/30;93.751;August;2019;Winter
2019/08/30;64.243;August;2019;Winter
2019/08/30;48.981;August;2019;Winter
2019/08/30;59.961;August;2019;Winter
2019/08/30;62.158;August;2019;Winter
2019/08/30;54.620;August;2019;Winter
2019/08/30;44.903;August;2019;Winter
2019/08/30;40.386;August;2019;Winter
2019/08/30;40.757;August;2019;Winter
2019/08/30;35.196;August;2019;Winter
2019/08/31;33.375;August;2019;Winter
2019/08/31;77.521;August;2019;Winter
2019/08/31;28.582;August;2019;Winter
2019/08/31;28.227;August;2019;Winter
2019/08/31;29.866;August;2019;Winter
2019/08/31;36.273;August;2019;Winter
2019/08/31;76.488;August;2019;Winter
2019/08/31;46.681;August;2019;Winter
2019/08/31;27.762;August;2019;Winter
2019/08/31;21.233;August;2019;Winter
2019/08/31;17.948;August;2019;Winter
2019/08/31;18.673;August;2019;Winter
2019/08/31;17.583;August;2019;Winter
2019/08/31;34.475;August;2019;Winter
2019/08/31;44.601;August;2019;Winter
2019/08/31;20.952;August;2019;Winter
2019/08/31;22.373;August;2019;Winter
2019/08/31;24.291;August;2019;Winter
2019/08/31;26.781;August;2019;Winter
2019/08/31;34.942;August;2019;Winter
2019/08/31;29.790;August;2019;Winter
2019/08/31;19.103;August;2019;Winter
2019/08/31;19.904;August;2019;Winter
2019/08/31;19.537;August;2019;Winter
2019/09/01;18.780;September;2019;Spring
2019/09/01;16.136;September;2019;Spring
2019/09/01;15.633;September;2019;Spring
2019/09/01;17.451;September;2019;Spring
2019/09/01;14.505;September;2019;Spring
2019/09/01;22.312;September;2019;Spring
2019/09/01;34.249;September;2019;Spring
2019/09/01;64.536;September;2019;Spring
2019/09/01;18.730;September;2019;Spring
2019/09/01;10.847;September;2019;Spring
2019/09/01;13.799;September;2019;Spring
2019/09/01;20.125;September;2019;Spring
2019/09/01;9.370;September;2019;Spring
2019/09/01;7.682;September;2019;Spring
2019/09/01;12.345;September;2019;Spring
2019/09/01;14.393;September;2019;Spring
2019/09/01;12.660;September;2019;Spring
2019/09/01;26.184;September;2019;Spring
2019/09/01;216.611;September;2019;Spring
2019/09/01;115.020;September;2019;Spring
2019/09/01;84.147;September;2019;Spring
2019/09/01;84.497;September;2019;Spring
2019/09/01;48.471;September;2019;Spring
2019/09/01;39.372;September;2019;Spring
2019/09/02;20.640;September;2019;Spring
2019/09/02;44.183;September;2019;Spring
2019/09/02;29.106;September;2019;Spring
2019/09/02;21.554;September;2019;Spring
2019/09/02;17.612;September;2019;Spring
2019/09/02;26.161;September;2019;Spring
2019/09/02;38.204;September;2019;Spring
2019/09/02;25.424;September;2019;Spring
2019/09/02;26.554;September;2019;Spring
2019/09/02;38.698;September;2019;Spring
2019/09/02;30.186;September;2019;Spring
2019/09/02;26.281;September;2019;Spring
2019/09/02;27.851;September;2019;Spring
2019/09/02;23.632;September;2019;Spring
2019/09/02;19.616;September;2019;Spring
2019/09/02;23.236;September;2019;Spring
2019/09/02;23.875;September;2019;Spring
2019/09/02;25.890;September;2019;Spring
2019/09/02;235.160;September;2019;Spring
2019/09/02;169.066;September;2019;Spring
2019/09/02;103.161;September;2019;Spring
2019/09/02;83.054;September;2019;Spring
2019/09/02;40.867;September;2019;Spring
2019/09/02;30.123;September;2019;Spring
2019/09/03;23.936;September;2019;Spring
2019/09/03;20.647;September;2019;Spring
2019/09/03;24.499;September;2019;Spring
2019/09/03;30.493;September;2019;Spring
2019/09/03;37.458;September;2019;Spring
2019/09/03;32.975;September;2019;Spring
2019/09/03;46.744;September;2019;Spring
2019/09/03;103.111;September;2019;Spring
2019/09/03;47.985;September;2019;Spring
2019/09/03;28.453;September;2019;Spring
2019/09/03;25.895;September;2019;Spring
2019/09/03;25.678;September;2019;Spring
2019/09/03;27.964;September;2019;Spring
2019/09/03;20.232;September;2019;Spring
2019/09/03;21.548;September;2019;Spring
2019/09/03;20.007;September;2019;Spring
2019/09/03;25.776;September;2019;Spring
2019/09/03;96.446;September;2019;Spring
2019/09/03;300.482;September;2019;Spring
2019/09/03;228.056;September;2019;Spring
2019/09/03;155.597;September;2019;Spring
2019/09/03;127.455;September;2019;Spring
2019/09/03;55.461;September;2019;Spring
2019/09/03;35.802;September;2019;Spring
2019/09/04;32.430;September;2019;Spring
2019/09/04;25.379;September;2019;Spring
2019/09/04;32.114;September;2019;Spring
2019/09/04;26.952;September;2019;Spring
2019/09/04;26.349;September;2019;Spring
2019/09/04;34.496;September;2019;Spring
2019/09/04;104.870;September;2019;Spring
2019/09/04;120.568;September;2019;Spring
2019/09/04;23.298;September;2019;Spring
2019/09/04;22.288;September;2019;Spring
2019/09/04;17.794;September;2019;Spring
2019/09/04;13.359;September;2019;Spring
2019/09/04;18.976;September;2019;Spring
2019/09/04;23.986;September;2019;Spring
2019/09/04;23.053;September;2019;Spring
2019/09/04;31.737;September;2019;Spring
2019/09/04;21.253;September;2019;Spring
2019/09/04;27.856;September;2019;Spring
2019/09/04;157.146;September;2019;Spring
2019/09/04;162.085;September;2019;Spring
2019/09/04;84.283;September;2019;Spring
2019/09/04;72.684;September;2019;Spring
2019/09/04;31.742;September;2019;Spring
2019/09/04;32.091;September;2019;Spring
2019/09/05;29.753;September;2019;Spring
2019/09/05;28.760;September;2019;Spring
2019/09/05;24.747;September;2019;Spring
2019/09/05;26.851;September;2019;Spring
2019/09/05;27.084;September;2019;Spring
2019/09/05;32.258;September;2019;Spring
2019/09/05;51.607;September;2019;Spring
2019/09/05;60.178;September;2019;Spring
2019/09/05;106.580;September;2019;Spring
2019/09/05;77.388;September;2019;Spring
2019/09/05;44.974;September;2019;Spring
2019/09/05;56.302;September;2019;Spring
2019/09/05;45.256;September;2019;Spring
2019/09/05;25.527;September;2019;Spring
2019/09/05;24.505;September;2019;Spring
2019/09/05;19.759;September;2019;Spring
2019/09/05;20.812;September;2019;Spring
2019/09/05;177.259;September;2019;Spring
2019/09/05;284.658;September;2019;Spring
2019/09/05;308.105;September;2019;Spring
2019/09/05;105.324;September;2019;Spring
2019/09/05;54.117;September;2019;Spring
2019/09/05;146.520;September;2019;Spring
2019/09/05;38.979;September;2019;Spring
2019/09/06;31.832;September;2019;Spring
2019/09/06;29.748;September;2019;Spring
2019/09/06;33.308;September;2019;Spring
2019/09/06;24.904;September;2019;Spring
2019/09/06;28.692;September;2019;Spring
2019/09/06;45.774;September;2019;Spring
2019/09/06;60.761;September;2019;Spring
2019/09/06;62.361;September;2019;Spring
2019/09/06;29.211;September;2019;Spring
2019/09/06;28.791;September;2019;Spring
2019/09/06;28.798;September;2019;Spring
2019/09/06;83.052;September;2019;Spring
2019/09/06;43.339;September;2019;Spring
2019/09/06;26.197;September;2019;Spring
2019/09/06;45.113;September;2019;Spring
2019/09/06;19.593;September;2019;Spring
2019/09/06;24.499;September;2019;Spring
2019/09/06;25.631;September;2019;Spring
2019/09/06;21.423;September;2019;Spring
2019/09/06;26.689;September;2019;Spring
2019/09/06;26.745;September;2019;Spring
2019/09/06;12.183;September;2019;Spring
2019/09/06;7.101;September;2019;Spring
2019/09/06;5.787;September;2019;Spring
2019/09/07;6.993;September;2019;Spring
2019/09/07;28.907;September;2019;Spring
2019/09/07;14.647;September;2019;Spring
2019/09/07;22.652;September;2019;Spring
2019/09/07;12.968;September;2019;Spring
2019/09/07;4.728;September;2019;Spring
2019/09/07;52.659;September;2019;Spring
2019/09/07;17.016;September;2019;Spring
2019/09/07;8.264;September;2019;Spring
2019/09/07;4.557;September;2019;Spring
2019/09/07;4.003;September;2019;Spring
2019/09/07;3.902;September;2019;Spring
2019/09/07;16.074;September;2019;Spring
2019/09/07;7.303;September;2019;Spring
2019/09/07;7.320;September;2019;Spring
2019/09/07;10.209;September;2019;Spring
2019/09/07;22.522;September;2019;Spring
2019/09/07;28.409;September;2019;Spring
2019/09/07;31.997;September;2019;Spring
2019/09/07;32.397;September;2019;Spring
2019/09/07;11.446;September;2019;Spring
2019/09/07;9.055;September;2019;Spring
2019/09/07;8.513;September;2019;Spring
2019/09/07;3.077;September;2019;Spring
2019/09/08;2.799;September;2019;Spring
2019/09/08;4.527;September;2019;Spring
2019/09/08;7.219;September;2019;Spring
2019/09/08;14.418;September;2019;Spring
2019/09/08;11.766;September;2019;Spring
2019/09/08;9.020;September;2019;Spring
2019/09/08;18.157;September;2019;Spring
2019/09/08;36.937;September;2019;Spring
2019/09/08;9.518;September;2019;Spring
2019/09/08;6.563;September;2019;Spring
2019/09/08;6.185;September;2019;Spring
2019/09/08;6.214;September;2019;Spring
2019/09/08;6.333;September;2019;Spring
2019/09/08;8.054;September;2019;Spring
2019/09/08;9.095;September;2019;Spring
2019/09/08;13.224;September;2019;Spring
2019/09/08;11.887;September;2019;Spring
2019/09/08;29.071;September;2019;Spring
2019/09/08;131.849;September;2019;Spring
2019/09/08;184.556;September;2019;Spring
2019/09/08;173.023;September;2019;Spring
2019/09/08;21.761;September;2019;Spring
2019/09/08;18.730;September;2019;Spring
2019/09/08;5.569;September;2019;Spring
2019/09/09;4.021;September;2019;Spring
2019/09/09;10.635;September;2019;Spring
2019/09/09;5.872;September;2019;Spring
2019/09/09;7.671;September;2019;Spring
2019/09/09;3.538;September;2019;Spring
2019/09/09;5.813;September;2019;Spring
2019/09/09;54.377;September;2019;Spring
2019/09/09;24.357;September;2019;Spring
2019/09/09;32.756;September;2019;Spring
2019/09/09;19.854;September;2019;Spring
2019/09/09;9.492;September;2019;Spring
2019/09/09;17.292;September;2019;Spring
2019/09/09;10.239;September;2019;Spring
2019/09/09;14.883;September;2019;Spring
2019/09/09;18.157;September;2019;Spring
2019/09/09;19.789;September;2019;Spring
2019/09/09;20.741;September;2019;Spring
2019/09/09;94.794;September;2019;Spring
2019/09/09;270.198;September;2019;Spring
2019/09/09;116.442;September;2019;Spring
2019/09/09;55.538;September;2019;Spring
2019/09/09;74.965;September;2019;Spring
2019/09/09;40.117;September;2019;Spring
2019/09/09;23.679;September;2019;Spring
2019/09/10;17.060;September;2019;Spring
2019/09/10;13.314;September;2019;Spring
2019/09/10;21.345;September;2019;Spring
2019/09/10;24.810;September;2019;Spring
2019/09/10;18.928;September;2019;Spring
2019/09/10;58.335;September;2019;Spring
2019/09/10;61.169;September;2019;Spring
2019/09/10;114.630;September;2019;Spring
2019/09/10;16.196;September;2019;Spring
2019/09/10;18.386;September;2019;Spring
2019/09/10;15.372;September;2019;Spring
2019/09/10;10.968;September;2019;Spring
2019/09/10;9.227;September;2019;Spring
2019/09/10;7.935;September;2019;Spring
2019/09/10;8.707;September;2019;Spring
2019/09/10;9.353;September;2019;Spring
2019/09/10;14.186;September;2019;Spring
2019/09/10;125.950;September;2019;Spring
2019/09/10;232.965;September;2019;Spring
2019/09/10;133.179;September;2019;Spring
2019/09/10;84.171;September;2019;Spring
2019/09/10;54.006;September;2019;Spring
2019/09/10;56.702;September;2019;Spring
2019/09/10;20.596;September;2019;Spring
2019/09/11;17.869;September;2019;Spring
2019/09/11;21.887;September;2019;Spring
2019/09/11;21.852;September;2019;Spring
2019/09/11;20.979;September;2019;Spring
2019/09/11;21.695;September;2019;Spring
2019/09/11;29.135;September;2019;Spring
2019/09/11;115.306;September;2019;Spring
2019/09/11;193.996;September;2019;Spring
2019/09/11;32.614;September;2019;Spring
2019/09/11;17.234;September;2019;Spring
2019/09/11;17.321;September;2019;Spring
2019/09/11;20.630;September;2019;Spring
2019/09/11;10.409;September;2019;Spring
2019/09/11;19.672;September;2019;Spring
2019/09/11;19.807;September;2019;Spring
2019/09/11;16.120;September;2019;Spring
2019/09/11;24.140;September;2019;Spring
2019/09/11;106.629;September;2019;Spring
2019/09/11;184.055;September;2019;Spring
2019/09/11;93.817;September;2019;Spring
2019/09/11;108.537;September;2019;Spring
2019/09/11;78.474;September;2019;Spring
2019/09/11;57.231;September;2019;Spring
2019/09/11;34.602;September;2019;Spring
2019/09/12;22.168;September;2019;Spring
2019/09/12;16.785;September;2019;Spring
2019/09/12;15.497;September;2019;Spring
2019/09/12;12.785;September;2019;Spring
2019/09/12;17.277;September;2019;Spring
2019/09/12;16.777;September;2019;Spring
2019/09/12;60.381;September;2019;Spring
2019/09/12;75.068;September;2019;Spring
2019/09/12;50.375;September;2019;Spring
2019/09/12;29.877;September;2019;Spring
2019/09/12;56.493;September;2019;Spring
2019/09/12;71.000;September;2019;Spring
2019/09/12;71.253;September;2019;Spring
2019/09/12;34.090;September;2019;Spring
2019/09/12;33.035;September;2019;Spring
2019/09/12;26.945;September;2019;Spring
2019/09/12;28.599;September;2019;Spring
2019/09/12;61.489;September;2019;Spring
2019/09/12;263.785;September;2019;Spring
2019/09/12;234.928;September;2019;Spring
2019/09/12;219.330;September;2019;Spring
2019/09/12;67.571;September;2019;Spring
2019/09/12;39.647;September;2019;Spring
2019/09/12;36.109;September;2019;Spring
2019/09/13;21.757;September;2019;Spring
2019/09/13;5.170;September;2019;Spring
2019/09/13;20.876;September;2019;Spring
2019/09/13;14.854;September;2019;Spring
2019/09/13;15.152;September;2019;Spring
2019/09/13;28.519;September;2019;Spring
2019/09/13;98.268;September;2019;Spring
2019/09/13;89.956;September;2019;Spring
2019/09/13;50.798;September;2019;Spring
2019/09/13;38.952;September;2019;Spring
2019/09/13;30.849;September;2019;Spring
2019/09/13;42.217;September;2019;Spring
2019/09/13;36.065;September;2019;Spring
2019/09/13;41.043;September;2019;Spring
2019/09/13;29.810;September;2019;Spring
2019/09/13;25.233;September;2019;Spring
2019/09/13;33.500;September;2019;Spring
2019/09/13;44.310;September;2019;Spring
2019/09/13;116.990;September;2019;Spring
2019/09/13;176.158;September;2019;Spring
2019/09/13;159.648;September;2019;Spring
2019/09/13;117.097;September;2019;Spring
2019/09/13;88.585;September;2019;Spring
2019/09/13;67.831;September;2019;Spring
2019/09/14;52.756;September;2019;Spring
2019/09/14;12.765;September;2019;Spring
2019/09/14;23.946;September;2019;Spring
2019/09/14;27.215;September;2019;Spring
2019/09/14;31.092;September;2019;Spring
2019/09/14;27.440;September;2019;Spring
2019/09/14;137.193;September;2019;Spring
2019/09/14;120.643;September;2019;Spring
2019/09/14;31.957;September;2019;Spring
2019/09/14;27.724;September;2019;Spring
2019/09/14;25.017;September;2019;Spring
2019/09/14;22.464;September;2019;Spring
2019/09/14;23.891;September;2019;Spring
2019/09/14;32.130;September;2019;Spring
2019/09/14;24.446;September;2019;Spring
2019/09/14;31.730;September;2019;Spring
2019/09/14;28.789;September;2019;Spring
2019/09/14;20.320;September;2019;Spring
2019/09/14;109.557;September;2019;Spring
2019/09/14;187.050;September;2019;Spring
2019/09/14;228.093;September;2019;Spring
2019/09/14;129.932;September;2019;Spring
2019/09/14;79.709;September;2019;Spring
2019/09/14;66.748;September;2019;Spring
2019/09/15;44.045;September;2019;Spring
2019/09/15;33.896;September;2019;Spring
2019/09/15;31.972;September;2019;Spring
2019/09/15;32.761;September;2019;Spring
2019/09/15;29.697;September;2019;Spring
2019/09/15;28.227;September;2019;Spring
2019/09/15;44.711;September;2019;Spring
2019/09/15;33.238;September;2019;Spring
2019/09/15;62.531;September;2019;Spring
2019/09/15;56.542;September;2019;Spring
2019/09/15;55.882;September;2019;Spring
2019/09/15;41.683;September;2019;Spring
2019/09/15;37.800;September;2019;Spring
2019/09/15;23.222;September;2019;Spring
2019/09/15;34.094;September;2019;Spring
2019/09/15;13.921;September;2019;Spring
2019/09/15;17.874;September;2019;Spring
2019/09/15;37.391;September;2019;Spring
2019/09/15;144.119;September;2019;Spring
2019/09/15;172.681;September;2019;Spring
2019/09/15;63.540;September;2019;Spring
2019/09/15;87.011;September;2019;Spring
2019/09/15;42.922;September;2019;Spring
2019/09/15;29.219;September;2019;Spring
2019/09/16;29.134;September;2019;Spring
2019/09/16;25.447;September;2019;Spring
2019/09/16;20.436;September;2019;Spring
2019/09/16;20.907;September;2019;Spring
2019/09/16;24.235;September;2019;Spring
2019/09/16;27.452;September;2019;Spring
2019/09/16;47.765;September;2019;Spring
2019/09/16;62.215;September;2019;Spring
2019/09/16;49.064;September;2019;Spring
2019/09/16;32.427;September;2019;Spring
2019/09/16;23.188;September;2019;Spring
2019/09/16;20.215;September;2019;Spring
2019/09/16;17.296;September;2019;Spring
2019/09/16;17.028;September;2019;Spring
2019/09/16;13.761;September;2019;Spring
2019/09/16;21.627;September;2019;Spring
2019/09/16;9.452;September;2019;Spring
2019/09/16;19.509;September;2019;Spring
2019/09/16;276.022;September;2019;Spring
2019/09/16;145.241;September;2019;Spring
2019/09/16;136.041;September;2019;Spring
2019/09/16;53.883;September;2019;Spring
2019/09/16;58.576;September;2019;Spring
